ClassID,StudentID,KumonGradeLevel,LineNumber,AssignDate,AssignNumber,Location,WkFrom,WkTo,WkTime,Wk1Score,Wk2Score,Wk3Score,Wk4Score,Wk5Score,Wk6Score,Wk7Score,Wk8Score,Wk9Score,Wk10Score,NCOR,Comments,Status
02210274,8401950306778,AII,1,06-Apr-20,1,H,41,45,,,,,,,,,,,,,,2
02210274,8401950022036,AII,11,08-Mar-20,1,H,196,200,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8402050085709,BI,1,17-Mar-20,1,H,71,80,,,,,,,,,,,,,,0
02210274,8402050085815,AI,1,06-Apr-20,1,C,181,190,,,,,,,,,,,,,,0
02210274,8401950873614,BII,2,18-Mar-20,1,H,1,4,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,21-Mar-20,1,H,11,15,,,,,,,,,,,,,,0
02210274,8401950224614,BI,3,08-Apr-20,1,H,66,70,,,,,,,,,,,,,,2
02210274,8401950021985,BII,3,28-Feb-20,1,H,126,130,14,0,0,0,0,0,100,100,100,100,255,0,,1
02210274,8401650854982,CI,4,11-Mar-20,1,H,165,167,,,,,,,,,,,,,,0
02210274,8401751179687,BII,8,27-Mar-20,1,H,184,185,0,0,0,0,100,100,0,0,0,0,0,0,,1
02210274,8401950224560,BII,7,24-Mar-20,1,H,161,164,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,21-Feb-20,1,C,56,60,24,0,0,0,0,0,80,70,100,90,90,0,,1
02210274,8401950021985,BII,3,25-Feb-20,1,H,111,115,39,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950734984,AI,4,23-Feb-20,1,H,106,110,0,0,0,0,0,0,0,69,100,69,100,0,,2
02210274,8401950123689,CI,1,16-Feb-20,1,H,66,70,37,0,0,0,0,0,100,100,69,100,100,0,,1
02210274,8401950021985,BII,4,17-Mar-20,1,H,196,200,,,,,,,,,,,,,,0
02210274,8401750488070,AII,2,11-Mar-20,1,H,186,190,0,0,0,0,0,0,100,100,100,80,90,0,,1
02210274,8401950123689,CI,2,06-Mar-20,1,H,21,25,21,100,69,100,90,70,0,0,0,0,0,0,,1
02210274,8401951204301,CI,1,07-Mar-20,1,H,6,10,16,0,0,0,0,0,100,80,90,69,90,0,,1
02210274,8401850523923,BI,4,15-Mar-20,1,H,166,170,,,,,,,,,,,,,,2
02210274,8401950873539,BII,1,23-Feb-20,1,H,81,85,10,100,69,70,70,70,0,0,0,0,0,0,,1
02210274,8401950224614,BI,4,14-Apr-20,1,H,76,80,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,05-Mar-20,1,C,131,135,21,100,100,100,70,69,0,0,0,0,0,0,,1
02210274,8401950443312,CI,4,08-Mar-20,1,H,121,125,,,,,,,,,,,,,,0
02210274,8401750488070,BI,1,16-Mar-20,1,H,11,15,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,21-Mar-20,1,H,11,15,29,100,90,90,90,90,0,0,0,0,0,0,,1
02210274,8401950873539,BII,1,10-Mar-20,1,H,156,160,14,0,0,0,0,0,90,100,70,100,100,0,,1
02210274,8401750488070,AII,1,17-Feb-20,1,H,96,100,26,0,0,0,0,0,100,100,69,100,0,0,,2
02210274,8401850359942,BI,4,24-Feb-20,1,C,131,134,0,100,70,70,69,0,0,0,0,0,0,0,,1
02210274,8401950873614,BII,2,21-Mar-20,1,H,11,14,,,,,,,,,,,,,,0
02210274,8402050085709,BI,1,14-Mar-20,1,H,41,50,,,,,,,,,,,,,,0
02210274,8402050085815,AI,1,03-Apr-20,1,H,151,160,,,,,,,,,,,,,,0
02210274,8401950021985,CI,2,31-Mar-20,1,H,46,50,,,,,,,,,,,,,,0
02210274,8401950022036,AII,11,01-Mar-20,1,H,181,185,0,100,100,70,80,100,0,0,0,0,0,0,,1
02210274,8401950443381,AII,3,19-Feb-20,1,H,121,125,0,100,100,70,100,100,0,0,0,0,0,0,,1
02210274,8401950443381,AII,3,04-Mar-20,1,H,191,195,12,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401850850845,AI,4,04-Apr-20,1,H,108,110,,,,,,,,,,,,,,0
02210274,8401950306778,AII,1,31-Mar-20,1,H,11,15,,,,,,,,,,,,,,2
02210274,8401851064210,BII,1,18-Mar-20,1,H,31,35,15,100,100,70,70,100,0,0,0,0,0,0,,1
02210274,8401850850845,AI,3,06-Mar-20,1,H,61,64,,,,,,,,,,,,,,0
02210274,8401950021985,CI,2,28-Mar-20,1,H,31,35,,,,,,,,,,,,,,0
02210274,8401650854982,CI,4,20-Feb-20,1,H,125,127,,,,,,,,,,,,,,2
02210274,8402050085747,BI,1,28-Mar-20,1,H,61,70,,,,,,,,,,,,,,0
02210274,8401851017957,AI,11,07-Apr-20,1,H,56,60,,,,,,,,,,,,,,0
02210274,8401950021985,BII,3,24-Feb-20,1,H,106,110,12,0,0,0,0,0,80,100,69,100,100,0,,1
02210274,8401851064210,BI,2,07-Mar-20,1,H,171,175,0,100,100,90,100,90,0,0,0,0,0,0,,1
02210274,8401950123689,CI,1,29-Feb-20,1,H,121,125,14,100,69,100,100,100,0,0,0,0,0,0,,1
02210274,8401851064210,BII,2,04-Apr-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401850850845,AI,2,22-Feb-20,1,H,48,50,0,0,0,0,0,0,0,0,100,100,100,0,,1
02210274,8401751179687,BII,7,08-Mar-20,1,H,159,160,0,0,0,0,0,0,0,0,0,69,100,0,,1
02210274,8401751179687,BII,6,26-Feb-20,1,H,164,165,0,0,0,0,69,69,0,0,0,0,0,0,,1
02210274,8401950224614,BI,2,28-Mar-20,1,H,31,35,25,100,69,69,69,70,0,0,0,0,0,0,,1
02210274,8401650854982,CI,4,17-Mar-20,1,C,185,187,,,,,,,,,,,,,,0
02210274,8401850286880,BII,3,29-Feb-20,1,H,191,193,,,,,,,,,,,,,,0
02210274,8401750219414,AII,3,09-Mar-20,1,C,36,40,16,0,0,0,0,0,80,100,100,100,100,0,,1
02210274,8401650855019,BI,6,17-Mar-20,1,C,91,94,,,,,,,,,,,,,,0
02210274,8401950306778,AI,3,28-Feb-20,1,H,71,75,0,100,80,100,80,80,0,0,0,0,0,0,,1
02210274,8401750488070,BI,1,27-Mar-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,03-Apr-20,1,H,141,145,,,,,,,,,,,,,,0
02210274,8401851064210,BI,1,28-Feb-20,1,H,151,155,17,100,90,70,69,90,0,0,0,0,0,0,,1
02210274,8401851017957,AII,2,14-Mar-20,1,H,41,45,12,100,90,100,100,100,0,0,0,0,0,0,,1
02210274,8401950734984,AI,4,22-Feb-20,1,H,101,105,0,100,80,0,80,100,0,0,0,0,0,0,,2
02210274,8402050085747,BI,1,05-Apr-20,1,H,141,150,,,,,,,,,,,,,,0
02210274,8402050085709,AII,1,29-Feb-20,1,H,91,100,39,100,90,100,100,100,100,100,100,100,100,0,,1
02210274,8401950123689,CI,3,15-Apr-20,1,H,171,175,,,,,,,,,,,,,,0
02210274,8401851017957,AI,11,14-Apr-20,1,H,91,95,,,,,,,,,,,,,,0
02210274,8401750219414,AII,4,13-Mar-20,1,H,36,40,22,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401851017957,AII,2,15-Mar-20,1,H,46,50,14,0,0,0,0,0,90,100,100,100,100,0,,1
02210274,8402050085709,AII,1,05-Mar-20,2,C,161,170,6,100,100,100,69,100,100,100,100,100,100,0,,1
02210274,8401950873607,CI,1,01-Mar-20,1,H,46,50,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401850850845,AI,4,26-Mar-20,1,C,78,80,,,,,,,,,,,,,,0
02210274,8401650854982,CI,5,25-Mar-20,1,H,191,194,,,,,,,,,,,,,,0
02210274,8401650855019,BI,5,03-Mar-20,1,C,85,87,,,,,,,,,,,,,,0
02210274,8401950022036,BI,3,24-Mar-20,1,H,36,40,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,01-Apr-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401751179687,BII,6,23-Feb-20,1,H,156,158,0,0,0,0,0,0,70,80,69,0,0,0,,1
02210274,8401950620492,AII,1,26-Feb-20,1,H,56,60,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950873607,CI,1,20-Feb-20,1,C,11,15,30,100,80,100,80,70,0,0,0,0,0,0,,1
02210274,8401850359942,BI,4,16-Feb-20,1,H,105,107,0,0,0,0,0,100,100,90,0,0,0,0,,1
02210274,8401850524067,BI,1,16-Mar-20,1,H,125,127,,,,,,,,,,,,,,0
02210274,8401950873607,CI,1,21-Mar-20,1,H,131,135,27,100,80,80,100,69,0,0,0,0,0,0,,1
02210274,8401850359942,BII,1,10-Apr-20,1,H,25,27,,,,,,,,,,,,,,0
02210274,8401950734984,AII,1,14-Apr-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,21-Mar-20,1,H,195,197,,,,,,,,,,,,,,0
02210274,8401950873577,AII,1,11-Apr-20,1,H,16,20,,,,,,,,,,,,,,0
02210274,8401851017957,AII,3,23-Mar-20,1,H,66,70,22,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401751179687,BII,8,24-Mar-20,1,H,176,178,0,0,0,0,0,0,100,90,100,0,0,0,,1
02210274,8402050085709,AII,1,25-Feb-20,1,C,41,50,24,100,100,100,100,100,100,100,100,100,100,0,,1
02210274,8401850850845,AI,3,01-Mar-20,1,H,45,47,,,,,,,,,,,,,,0
02210274,8401850286880,BII,3,27-Feb-20,1,C,186,188,,,,,,,,,,,,,,0
02210274,8401850800666,AI,2,08-Apr-20,1,H,136,140,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,04-Apr-20,1,H,81,85,,,,,,,,,,,,,,0
02210274,8402050239218,AI,1,06-Apr-20,1,C,181,190,,,,,,,,,,,,,,0
02210274,8401950873607,BII,2,17-Feb-20,1,H,196,200,7,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950873539,CI,1,30-Mar-20,1,C,56,60,,,,,,,,,,,,,,0
02210274,8401950123689,CI,1,25-Feb-20,1,H,106,110,17,0,0,0,0,0,100,70,100,100,100,0,,1
02210274,8401950873577,AI,5,24-Mar-20,1,H,166,170,41,0,0,0,0,0,100,100,90,90,90,0,,1
02210274,8401950620607,AI,4,10-Apr-20,1,H,61,65,,,,,,,,,,,,,,0
02210274,8401950123696,BII,4,16-Feb-20,1,H,161,164,0,100,70,69,90,0,0,0,0,0,0,0,,1
02210274,8401950123689,CI,1,01-Mar-20,1,H,126,130,29,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950021985,CI,2,26-Mar-20,1,H,21,25,,,,,,,,,,,,,,0
02210274,8401950443381,BI,1,11-Mar-20,1,H,21,25,0,100,100,69,90,69,0,0,0,0,0,0,,1
02210274,8401950443381,BI,1,09-Mar-20,1,H,16,20,29,0,0,0,0,0,100,100,69,69,69,0,,1
02210274,8401950022036,BI,3,21-Mar-20,1,H,21,25,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,18-Mar-20,1,H,61,65,,,,,,,,,,,,,,2
02210274,8401750488070,BI,1,05-Apr-20,1,H,111,115,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,18-Mar-20,1,H,196,200,3,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950873539,BII,1,06-Mar-20,1,H,136,140,14,0,0,0,0,0,100,100,100,100,70,0,,1
02210274,8401950873607,CI,2,04-Apr-20,1,H,181,185,,,,,,,,,,,,,,0
02210274,8401750033423,BII,5,06-Apr-20,1,C,183,188,,,,,,,,,,,,,,0
02210274,8401950224614,AII,2,08-Mar-20,1,H,171,175,0,100,100,100,90,90,0,0,0,0,0,0,,1
02210274,8401750488070,BI,1,25-Mar-20,1,H,56,60,,,,,,,,,,,,,,0
02210274,8401851064210,BII,1,12-Mar-20,1,H,1,5,12,100,69,70,69,70,0,0,0,0,0,0,,1
02210274,8401950620492,BI,1,14-Apr-20,1,H,16,20,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,08-Mar-20,1,H,151,154,18,100,90,69,100,0,0,0,0,0,0,0,,1
02210274,8401950224614,AII,2,05-Mar-20,1,C,156,160,21,0,0,0,0,0,90,80,100,100,70,0,,1
02210274,8401950620492,AII,2,06-Apr-20,1,H,176,180,,,,,,,,,,,,,,2
02210274,8401950443312,CI,3,28-Feb-20,1,H,116,120,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401951204264,BII,1,16-Mar-20,1,H,186,190,144,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8402050085709,AII,1,08-Mar-20,1,H,191,200,14,100,100,100,100,100,100,100,100,100,69,0,,1
02210274,8401950873607,CI,2,02-Apr-20,1,H,171,175,,,,,,,,,,,,,,0
02210274,8402050085815,AI,2,10-Apr-20,1,H,151,160,,,,,,,,,,,,,,0
02210274,8401950873614,BII,2,22-Mar-20,1,H,15,17,,,,,,,,,,,,,,0
02210274,8401750488070,BI,1,11-Apr-20,1,H,141,145,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,18-Feb-20,1,H,46,50,5,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8402050239263,AI,1,12-Apr-20,1,H,11,20,,,,,,,,,,,,,,0
02210274,8401950873577,AI,3,05-Mar-20,1,C,111,115,19,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950873577,AI,7,03-Apr-20,1,H,176,180,,,,,,,,,,,,,,0
02210274,8401950873614,BI,4,25-Feb-20,1,H,148,150,6,0,0,0,0,0,0,0,69,69,69,0,,1
02210274,8401950306778,AI,3,29-Feb-20,1,H,76,80,0,0,0,0,0,0,90,80,100,70,100,0,,1
02210274,8401650855019,BI,5,11-Mar-20,1,H,111,114,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,18-Mar-20,1,H,131,134,,,,,,,,,,,,,,0
02210274,8401950873614,BII,2,01-Apr-20,1,H,48,50,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,11-Apr-20,1,H,181,185,,,,,,,,,,,,,,0
02210274,8401950957857,BII,2,30-Mar-20,1,C,171,175,,,,,,,,,,,,,,0
02210274,8401950021985,CI,3,09-Apr-20,1,H,61,65,,,,,,,,,,,,,,0
02210274,8401950224560,BII,7,21-Mar-20,1,H,151,154,,,,,,,,,,,,,,0
02210274,8401850850845,AI,4,29-Mar-20,1,H,88,90,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,25-Feb-20,1,H,108,110,19,0,0,0,0,0,0,0,100,100,100,0,,1
02210274,8402050085709,BII,1,12-Apr-20,1,H,131,140,,,,,,,,,,,,,,0
02210274,8401950443381,BI,2,18-Mar-20,1,H,16,20,0,0,0,0,0,0,100,100,70,90,70,0,,1
02210274,8401950224560,BII,7,27-Mar-20,1,H,171,174,,,,,,,,,,,,,,0
02210274,8402050085747,BII,1,12-Apr-20,1,H,11,20,,,,,,,,,,,,,,0
02210274,8401950224560,BII,5,23-Feb-20,1,H,128,130,16,0,0,0,0,0,0,0,100,100,69,0,,1
02210274,8401751179687,BII,6,17-Feb-20,1,H,141,143,0,100,100,100,0,0,0,0,0,0,0,0,,1
02210274,8401850359942,BI,5,17-Mar-20,1,H,165,167,,,,,,,,,,,,,,0
02210274,8401950123689,CI,2,23-Mar-20,1,H,106,110,14,0,0,0,0,0,90,100,70,69,70,0,,1
02210274,8401950873577,AI,5,18-Mar-20,1,H,136,140,131,0,0,0,0,0,100,100,100,90,100,0,,1
02210274,8401950873607,CI,1,23-Mar-20,1,H,141,145,21,100,90,90,100,69,0,0,0,0,0,0,,1
02210274,8402050085815,AI,1,31-Mar-20,1,H,121,130,,,,,,,,,,,,,,0
02210274,8401950873539,BII,1,09-Mar-20,1,C,151,155,14,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950873614,BI,4,24-Feb-20,1,C,145,147,13,0,0,0,0,69,80,69,0,0,0,0,,1
02210274,8401850359942,BI,5,15-Mar-20,1,H,158,160,0,0,0,0,0,0,0,0,69,100,100,0,,1
02210274,8401750488070,BI,1,22-Mar-20,1,H,41,45,,,,,,,,,,,,,,0
02210274,8401851064210,BII,2,02-Apr-20,1,H,56,60,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,16-Mar-20,1,H,121,125,,,,,,,,,,,,,,0
02210274,8401751179687,BII,6,21-Feb-20,1,H,151,153,0,100,69,69,0,0,0,0,0,0,0,0,,1
02210274,8401950620607,AI,4,08-Apr-20,1,H,51,55,,,,,,,,,,,,,,0
02210274,8402050239218,AI,1,23-Mar-20,1,H,41,50,,,,,,,,,,,,,,0
02210274,8401951091390,AI,2,13-Apr-20,1,H,36,40,,,,,,,,,,,,,,0
02210274,8401751179687,BII,7,04-Mar-20,1,H,149,150,0,0,0,0,0,0,0,0,0,100,100,0,,1
02210274,8401951204264,BII,1,11-Mar-20,1,H,161,165,0,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401850359942,BI,5,21-Mar-20,1,H,178,180,,,,,,,,,,,,,,0
02210274,8401650855019,BI,5,15-Mar-20,1,H,125,127,,,,,,,,,,,,,,0
02210274,8401950022036,BI,4,05-Apr-20,1,H,56,60,,,,,,,,,,,,,,0
02210274,8401950873577,AI,5,22-Mar-20,1,H,156,160,0,0,0,0,0,0,90,90,90,100,90,0,,1
02210274,8401950734984,AI,6,09-Mar-20,1,C,126,130,23,0,0,0,0,0,100,69,100,80,69,0,,1
02210274,8401750033423,BII,5,09-Apr-20,1,C,189,190,,,,,,,,,,,,,,0
02210274,8401950957857,BI,2,18-Feb-20,1,H,196,200,14,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950224560,CI,1,05-Apr-20,1,H,1,4,,,,,,,,,,,,,,0
02210274,8401950022036,BI,3,22-Mar-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401750219414,AII,7,07-Apr-20,1,H,111,115,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,01-Apr-20,1,H,131,135,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,14-Apr-20,1,H,131,135,,,,,,,,,,,,,,0
02210274,8401950123689,CI,2,02-Apr-20,1,H,156,160,,,,,,,,,,,,,,0
02210274,8401950224560,BII,7,22-Mar-20,1,H,155,157,,,,,,,,,,,,,,0
02210274,8401750219414,AII,2,29-Feb-20,1,H,11,15,12,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401650855019,BI,6,23-Mar-20,1,H,111,114,,,,,,,,,,,,,,0
02210274,8401950022036,BI,4,13-Apr-20,1,H,96,100,,,,,,,,,,,,,,0
02210274,8401850800666,AI,2,13-Apr-20,1,H,161,165,,,,,,,,,,,,,,0
02210274,8401950957857,CI,1,05-Apr-20,1,H,1,5,,,,,,,,,,,,,,0
02210274,8401650854982,CI,5,23-Mar-20,1,H,185,187,,,,,,,,,,,,,,0
02210274,8401950873607,CI,1,19-Mar-20,1,H,121,125,20,100,100,100,80,80,0,0,0,0,0,0,,1
02210274,8401950873607,CI,1,18-Feb-20,1,H,1,5,25,100,100,80,100,80,0,0,0,0,0,0,,1
02210274,8401850524067,BI,1,14-Mar-20,1,H,118,120,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,24-Mar-20,1,H,161,165,,,,,,,,,,,,,,0
02210274,8402050085709,BII,1,03-Apr-20,1,H,41,50,,,,,,,,,,,,,,0
02210274,8401950873607,CI,1,06-Mar-20,1,H,61,65,0,100,100,90,100,90,0,0,0,0,0,0,,1
02210274,8401950022036,BI,3,27-Mar-20,1,H,51,55,,,,,,,,,,,,,,0
02210274,8401851017957,AII,3,20-Mar-20,1,H,51,55,8,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950957857,CI,1,10-Apr-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401751179687,BII,7,12-Mar-20,1,C,166,168,0,0,0,0,0,0,69,70,69,0,0,0,,1
02210274,8401950443312,CI,4,17-Mar-20,1,H,166,170,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,20-Feb-20,2,C,61,65,10,100,80,80,70,70,0,0,0,0,0,0,,1
02210274,8401750219414,AII,7,01-Apr-20,1,H,81,85,,,,,,,,,,,,,,0
02210274,8402050085709,AII,1,01-Mar-20,1,H,101,110,16,100,100,100,100,100,100,100,100,100,100,0,,1
02210274,8401950873607,CI,1,28-Feb-20,1,H,36,40,0,0,0,0,0,0,100,100,69,100,90,0,,1
02210274,8401950873614,BI,4,06-Mar-20,1,H,181,184,12,100,80,100,90,0,0,0,0,0,0,0,,1
02210274,8401850524067,BI,1,19-Feb-20,1,H,46,50,0,0,0,0,0,0,90,69,90,100,100,0,,1
02210274,8401850850845,AI,2,24-Feb-20,1,C,55,57,0,,,,,,,,,,,0,,2
02210274,8401850800710,CI,1,26-Feb-20,1,H,111,114,15,100,100,100,100,0,0,0,0,0,0,0,,1
02210274,8402050239218,AI,1,07-Apr-20,1,H,191,200,,,,,,,,,,,,,,0
02210274,8401950022036,BI,1,12-Mar-20,1,H,16,20,0,0,0,0,0,0,100,100,70,100,70,0,,1
02210274,8402050085815,AI,1,27-Mar-20,1,H,81,90,,,,,,,,,,,,,,0
02210274,8401950873614,BII,2,28-Mar-20,1,H,35,37,,,,,,,,,,,,,,0
02210274,8401850359942,BI,4,17-Feb-20,1,H,108,110,0,0,0,0,0,0,0,0,100,70,100,0,,1
02210274,8401950443381,BI,2,19-Mar-20,1,H,21,25,0,100,100,100,69,70,0,0,0,0,0,0,,1
02210274,8401951204301,CI,1,27-Mar-20,1,H,106,110,12,0,0,0,0,0,100,100,100,90,100,0,,1
02210274,8401950224614,BI,2,22-Mar-20,1,H,1,5,0,100,90,80,90,100,0,0,0,0,0,0,,1
02210274,8401950734984,AI,6,13-Mar-20,1,H,146,150,,,,,,,,,,,,,,2
02210274,8401950873539,CI,1,31-Mar-20,1,H,61,65,,,,,,,,,,,,,,0
02210274,8401650855019,BI,5,26-Feb-20,1,H,65,67,0,0,0,0,0,80,90,100,0,0,0,0,,1
02210274,8401750488070,BI,1,06-Apr-20,1,C,116,120,,,,,,,,,,,,,,0
02210274,8401950022036,BI,3,30-Mar-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401950873539,BII,1,18-Feb-20,1,H,56,60,6,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401951204301,CI,1,06-Apr-20,1,H,156,160,,,,,,,,,,,,,,0
02210274,8401850286880,BII,2,16-Feb-20,1,H,184,185,,,,,,,,,,,,,,2
02210274,8401951204264,BII,1,14-Mar-20,1,H,176,180,180,0,0,0,0,0,100,100,100,100,90,0,,1
02210274,8401850359942,BI,6,29-Mar-20,1,H,185,187,,,,,,,,,,,,,,0
02210274,8401950873614,BI,4,01-Mar-20,1,H,165,167,13,0,0,0,0,70,90,90,0,0,0,0,,1
02210274,8401950123689,CI,3,10-Apr-20,1,H,146,150,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,15-Mar-20,1,H,175,177,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,02-Mar-20,1,C,116,120,4,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950873577,AI,3,27-Feb-20,1,C,76,80,27,0,0,0,0,0,100,100,100,70,69,0,,1
02210274,8401850523923,BI,4,12-Mar-20,1,C,151,155,0,100,70,70,90,0,0,0,0,0,0,0,,2
02210274,8401951091390,AI,1,05-Apr-20,1,H,26,30,,,,,,,,,,,,,,2
02210274,8401950021985,BII,4,14-Mar-20,1,H,181,185,,,,,,,,,,,,,,0
02210274,8401750488070,AII,2,13-Mar-20,1,H,196,200,,,,,,,,,,,,,,0
02210274,8401950123689,CI,2,12-Mar-20,1,C,51,55,12,100,80,90,69,80,0,0,0,0,0,0,,1
02210274,8401851017957,AI,11,11-Apr-20,1,H,76,80,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,13-Apr-20,1,H,126,130,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,15-Mar-20,1,H,46,50,28,0,0,0,0,0,90,80,90,100,69,0,,1
02210274,8401750033423,BII,3,21-Feb-20,1,H,158,160,,,,,,,,,,,,,,2
02210274,8401950123689,CI,2,19-Mar-20,1,H,86,90,14,0,0,0,0,0,100,70,70,70,70,0,,1
02210274,8401950224614,BI,2,29-Mar-20,1,H,36,40,35,0,0,0,0,0,90,80,100,90,69,0,,1
02210274,8401850800666,AI,1,27-Feb-20,1,H,101,105,0,100,100,80,100,100,0,0,0,0,0,0,,1
02210274,8401950873577,AI,5,16-Mar-20,1,H,126,130,18,0,0,0,0,0,90,90,90,90,80,0,,1
02210274,8401951204301,BII,3,17-Feb-20,1,H,31,40,0,100,90,100,69,100,80,70,90,100,70,0,,1
02210274,8401950443312,CI,4,11-Mar-20,1,H,136,140,,,,,,,,,,,,,,0
02210274,8401850524067,BI,2,08-Apr-20,1,H,181,184,,,,,,,,,,,,,,0
02210274,8401750033423,BII,5,27-Mar-20,1,H,164,165,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,01-Mar-20,1,H,51,55,20,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401650855019,BI,6,20-Mar-20,1,H,101,104,,,,,,,,,,,,,,0
02210274,8401950022036,BI,4,10-Apr-20,1,H,81,85,,,,,,,,,,,,,,0
02210274,8402050023534,AI,2,11-Apr-20,1,H,1,10,,,,,,,,,,,,,,0
02210274,8401950734984,AI,8,31-Mar-20,1,H,196,200,,,,,,,,,,,,,,0
02210274,8402050085709,BII,1,07-Apr-20,1,C,81,90,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,28-Mar-20,1,H,181,185,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,22-Feb-20,1,H,98,100,0,0,0,0,0,0,0,0,100,100,70,0,,1
02210274,8401850359942,BII,1,13-Apr-20,1,C,35,37,,,,,,,,,,,,,,0
02210274,8402050085747,BI,1,31-Mar-20,1,H,91,100,,,,,,,,,,,,,,0
02210274,8401850800666,AI,2,07-Apr-20,1,C,131,135,,,,,,,,,,,,,,0
02210274,8402050085709,BII,1,14-Apr-20,1,C,151,160,,,,,,,,,,,,,,0
02210274,8401950734984,AII,1,07-Apr-20,1,H,31,35,,,,,,,,,,,,,,0
02210274,8401950021985,CI,4,14-Apr-20,1,H,56,60,,,,,,,,,,,,,,0
02210274,8401950957857,BII,2,04-Apr-20,1,H,196,200,,,,,,,,,,,,,,0
02210274,8401851064210,BI,1,29-Feb-20,1,H,156,160,36,0,0,0,0,0,69,80,100,100,100,0,,1
02210274,8401851017957,AI,11,31-Mar-20,1,H,21,25,,,,,,,,,,,,,,0
02210274,8401650855019,BI,6,27-Mar-20,1,H,125,127,,,,,,,,,,,,,,0
02210274,8401850523923,BI,4,04-Mar-20,1,H,126,130,,,,,,,,,,,,,,2
02210274,8401951204301,CI,1,08-Mar-20,1,H,11,15,12,69,90,70,70,69,0,0,0,0,0,0,,1
02210274,8401950224560,BII,6,16-Mar-20,1,H,155,157,,,,,,,,,,,,,,0
02210274,8401950620492,AII,1,16-Feb-20,1,H,6,10,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950123689,CI,2,29-Mar-20,1,H,136,140,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,19-Mar-20,1,H,135,137,,,,,,,,,,,,,,0
02210274,8401950873577,AI,5,19-Mar-20,1,H,141,145,43,100,90,100,100,100,0,0,0,0,0,0,,1
02210274,8401950620492,AII,2,08-Apr-20,1,H,186,190,,,,,,,,,,,,,,2
02210274,8401950443381,BI,2,15-Mar-20,1,H,1,5,16,100,100,100,100,70,0,0,0,0,0,0,,1
02210274,8401850523923,BI,4,07-Mar-20,1,H,141,145,,,,,,,,,,,,,,2
